ID,customer_id,country_id,tbl_loan_id,lender_id,loan_type,Total_Amount,Total_Amount_to_Repay,disbursement_date,due_date,duration,New_versus_Repeat,Amount_Funded_By_Lender,Lender_portion_Funded,Lender_portion_to_be_repaid,probability_default,prediction_default
ID_244219190835251804,244219,Kenya,190835,251804,Type_4,100000.0,110059.0,2022-06-14,2022-09-12,90,Repeat Loan,2574.37,0.0257436999999999,2962.0,0.6432865741309846,1
ID_295810364077297182,295810,Ghana,364077,297182,Type_8,51458.24,66123.84,2022-07-06,2023-01-02,180,Repeat Loan,10291.65,0.2,13232.12,0.8460563788116416,1
ID_296853363649245684,296853,Ghana,363649,245684,Type_2,76984.09,93920.6,2022-04-19,2022-10-16,180,Repeat Loan,8406.66,0.1092,11178.09,0.6610660780565665,1
ID_268379260461267278,268379,Kenya,260461,267278,Type_1,6277.0,8943.0,2022-09-16,2022-09-23,7,Repeat Loan,280.91,0.0447522701927672,400.0,0.9197547288998186,1
ID_258422233819267278,258422,Kenya,233819,267278,Type_1,2609.0,3968.0,2022-08-08,2022-08-15,7,Repeat Loan,782.7,0.3,1190.0,0.9197528761553988,1
ID_266356299161267278,266356,Kenya,299161,267278,Type_1,1487.0,2155.0,2022-11-15,2022-11-22,7,Repeat Loan,446.1,0.3,647.0,0.9197520870266812,1
ID_270280258789267278,270280,Kenya,258789,267278,Type_1,1570.0,2240.0,2022-09-14,2022-09-21,7,Repeat Loan,471.0,0.3,672.0,0.9094726335983576,1
ID_296850363676245684,296850,Ghana,363676,245684,Type_2,76984.09,93920.6,2022-04-19,2022-10-16,180,Repeat Loan,8406.66,0.1092,11178.09,0.6610660780565665,1
ID_295560363205245684,295560,Ghana,363205,245684,Type_2,237951.79,342650.58,2022-01-20,2022-09-17,240,Repeat Loan,9993.98,0.042,14386.93,0.9048566025418792,1
ID_269559248771267278,269559,Kenya,248771,267278,Type_1,2916.0,4446.0,2022-08-31,2022-09-07,7,Repeat Loan,874.8,0.3,1334.0,0.9172896635923008,1
ID_267609218053267278,267609,Kenya,218053,267278,Type_1,1515.0,1975.0,2022-07-16,2022-07-23,7,Repeat Loan,454.5,0.3,593.0,0.9147204299615038,1
ID_295914364044297182,295914,Ghana,364044,297182,Type_2,103765.98,131782.79,2022-06-29,2022-12-26,180,Repeat Loan,8093.75,0.078,10272.83,0.8248230557453191,1
ID_295809364080297182,295809,Ghana,364080,297182,Type_8,58722.02,75457.8,2022-07-05,2023-01-01,180,Repeat Loan,11744.4,0.2,15091.56,0.842918844733691,1
ID_298647365386297182,298647,Ghana,365386,297182,Type_2,63696.16,82805.0,2023-03-21,2023-09-17,180,Repeat Loan,12739.23,0.2,16561.0,0.8634567265490679,1
ID_261477245697267278,261477,Kenya,245697,267278,Type_1,899.0,1313.0,2022-08-27,2022-09-03,7,Repeat Loan,269.7,0.3,394.0,0.9197527946660324,1
ID_245298114543251804,245298,Kenya,114543,251804,Type_5,74000.0,81596.0,2022-02-02,2022-02-16,14,Repeat Loan,14800.0,0.2,16319.0,0.905514136106632,1
ID_266424233873267278,266424,Kenya,233873,267278,Type_1,12565.0,17789.0,2022-08-08,2022-08-15,7,Repeat Loan,3769.5,0.3,5337.0,0.9197546721254372,1
ID_295995365355297182,295995,Ghana,365355,297182,Type_2,50966.01,67937.69,2023-02-14,2023-09-12,210,Repeat Loan,13587.54,0.2666,18113.32,0.8595572232913012,1
ID_267856195412267278,267856,Kenya,195412,267278,Type_4,56000.0,62720.0,2022-06-20,2022-07-20,30,Repeat Loan,7466.0,0.133321428571428,8362.0,0.5457135895288735,1
ID_295855364013297182,295855,Ghana,364013,297182,Type_2,44668.27,49879.56,2022-06-23,2022-12-20,180,Repeat Loan,7146.92,0.16,9082.55,0.750712373220203,1
ID_296584363341296540,296584,Ghana,363341,296540,Type_2,175755.41,270663.33,2022-02-17,2023-02-17,365,New Loan,46856.39,0.2666,72165.17,0.59742666645341,1
ID_296507363230245684,296507,Ghana,363230,245684,Type_2,109087.93,167995.41,2022-01-25,2023-01-25,365,Repeat Loan,9927.0,0.091,15290.49,0.8538589046141116,1
ID_272190306082267278,272190,Kenya,306082,267278,Type_6,3275.0,4451.0,2022-12-10,2022-12-17,7,Repeat Loan,524.0,0.16,712.0,0.8853066162653472,1
ID_298082364859297182,298082,Ghana,364859,297182,Type_2,25275.04,32857.56,2022-11-11,2023-05-10,180,New Loan,6740.01,0.266666666666666,8762.01,0.3356137433062481,0
ID_250663225752267278,250663,Kenya,225752,267278,Type_1,8298.0,9050.0,2022-07-27,2022-08-03,7,Repeat Loan,2489.4,0.3,2715.0,0.3811725666821192,0
ID_296885363725296540,296885,Ghana,363725,296540,Type_2,77271.51,105089.26,2022-04-27,2022-12-23,240,Repeat Loan,3645.67,0.04718,4960.83,0.8853036747696158,1
ID_297585364340245684,297585,Ghana,364340,245684,Type_2,72060.76,98002.63,2022-09-02,2023-03-01,180,Repeat Loan,6557.53,0.091,8923.52,0.9038188282337506,1
ID_268233295599267278,268233,Kenya,295599,267278,Type_1,1500.0,1786.0,2022-11-08,2022-11-15,7,Repeat Loan,450.0,0.3,536.0,0.916416545877894,1
ID_297767364424296540,297767,Ghana,364424,296540,Type_2,71702.99,89628.74,2022-09-15,2023-03-14,180,Repeat Loan,4053.61,0.0565333333333333,5270.17,0.8816770553037844,1
ID_296250363840245684,296250,Ghana,363840,245684,Type_2,195762.75,248618.69,2022-05-19,2023-05-19,365,Repeat Loan,8222.04,0.042,12664.34,0.6773752422254135,1
ID_295306363453245684,295306,Ghana,363453,245684,Type_2,80624.56,93524.49,2022-03-11,2022-11-06,240,Repeat Loan,2212.82,0.0274459999999999,3192.73,0.7174930723491418,1
ID_248589106386245684,248589,Kenya,106386,245684,Type_14,10000.0,11049.0,2021-12-03,2022-01-02,30,New Loan,10000.0,1.0,11049.0,0.9184395339381696,1
ID_296890364357297182,296890,Ghana,364357,297182,Type_2,72604.66,95475.13,2022-09-05,2023-04-03,210,Repeat Loan,6607.02,0.091,8688.36,0.8939674946768611,1
ID_246743301869267278,246743,Kenya,301869,267278,Type_1,1500.0,1884.0,2022-11-21,2022-11-28,7,Repeat Loan,450.0,0.3,565.0,0.9196910833789712,1
ID_296854363686245684,296854,Ghana,363686,245684,Type_2,69495.53,84784.55,2022-04-21,2022-10-18,180,Repeat Loan,4347.79,0.0625622222222222,5775.85,0.8066954125517898,1
ID_272466284746267277,272466,Kenya,284746,267277,Type_2,50000.0,65739.0,2022-10-19,2023-04-17,180,Repeat Loan,13333.0,0.26666,17530.0,0.8848781006642238,1
ID_269482244353267278,269482,Kenya,244353,267278,Type_1,3573.0,4205.0,2022-08-25,2022-09-01,7,Repeat Loan,1071.9,0.3,1262.0,0.7695490004003099,1
ID_298528365365297182,298528,Ghana,365365,297182,Type_2,20096.46,22106.11,2023-02-23,2023-08-22,180,Repeat Loan,5355.71,0.2665,6963.42,0.2127452119000225,0
ID_296850363676296540,296850,Ghana,363676,296540,Type_2,76984.09,93920.6,2022-04-19,2022-10-16,180,Repeat Loan,8019.9,0.104176,10670.0,0.7263809369517489,1
ID_296166364301245684,296166,Ghana,364301,245684,Type_2,48397.93,61707.36,2022-08-24,2023-02-20,180,Repeat Loan,6606.32,0.1365,8784.22,0.8821235884573317,1
ID_260451248293267278,260451,Kenya,248293,267278,Type_1,29824.0,41885.0,2022-08-31,2022-09-07,7,Repeat Loan,8947.2,0.3,12566.0,0.9197393888243854,1
ID_296008364733296540,296008,Ghana,364733,296540,Type_2,34861.62,40265.17,2022-10-26,2023-04-24,180,Repeat Loan,3730.19,0.107,4959.07,0.8178549097424451,1
ID_26719307433267278,26719,Kenya,307433,267278,Type_11,27690.0,29755.0,2023-07-06,2023-08-05,30,Repeat Loan,1100.0,0.0397255326832791,1182.0,0.4339802834958938,0
ID_247567248149267278,247567,Kenya,248149,267278,Type_1,7551.0,8436.0,2022-08-30,2022-09-06,7,Repeat Loan,2265.3,0.3,2531.0,0.8130525847075114,1
ID_295864365354296540,295864,Ghana,365354,296540,Type_2,102136.41,129713.23,2023-02-13,2023-08-12,180,Repeat Loan,4035.0,0.039506,5127.25,0.85398955769644,1
ID_296410363445245684,296410,Ghana,363445,245684,Type_2,97039.1,121298.87,2022-03-09,2022-09-05,180,Repeat Loan,6900.61,0.0711116666666666,8976.12,0.8579660126343913,1
ID_295481363956245684,295481,Ghana,363956,245684,Type_2,221663.19,341361.31,2022-06-13,2023-06-13,365,Repeat Loan,5655.96,0.025516,8703.97,0.8516811696290003,1
ID_296665363439296542,296665,Ghana,363439,296542,Type_8,32486.09,42231.91,2022-03-08,2022-09-04,180,New Loan,12994.44,0.4,16892.77,0.3676008336061399,0
ID_259951238134267278,259951,Kenya,238134,267278,Type_1,13543.0,16617.0,2022-08-17,2022-08-24,7,Repeat Loan,4062.9,0.3,4985.0,0.6232971619967873,1
ID_295601365285297182,295601,Ghana,365285,297182,Type_2,60948.65,81061.7,2023-01-31,2023-07-30,180,Repeat Loan,28442.7,0.466666666666666,37828.79,0.8195441584222287,1
ID_296611363364296540,296611,Ghana,363364,296540,Type_2,68948.6,91701.64,2022-02-21,2022-08-20,180,Repeat Loan,18374.8,0.2665,24442.28,0.7469463306819942,1
ID_297654364411297182,297654,Ghana,364411,297182,Type_2,71916.91,93491.99,2022-09-13,2023-03-12,180,Repeat Loan,19177.84,0.266666666666666,24931.2,0.7458094672065853,1
ID_263153217240267278,263153,Kenya,217240,267278,Type_1,43257.0,57155.0,2022-07-16,2022-07-23,7,Repeat Loan,12977.1,0.3,17147.0,0.9197426143629748,1
ID_259951238139267278,259951,Kenya,238139,267278,Type_1,1080.0,1388.0,2022-08-17,2022-08-24,7,Repeat Loan,324.0,0.3,416.0,0.8067445105549773,1
ID_46388124921245684,46388,Kenya,124921,245684,Type_14,10000.0,11111.0,2022-03-11,2022-04-10,30,New Loan,10000.0,1.0,11111.0,0.918819331671072,1
ID_296803364479297182,296803,Ghana,364479,297182,Type_2,105002.96,116494.95,2022-09-27,2023-03-26,180,Repeat Loan,6370.18,0.0606666666666666,8470.24,0.8521200926380891,1
ID_295481363956296540,295481,Ghana,363956,296540,Type_2,221663.19,341361.31,2022-06-13,2023-06-13,365,Repeat Loan,8068.54,0.0364,12427.92,0.7396199272677175,1
ID_266792239626267278,266792,Kenya,239626,267278,Type_1,4718.0,7153.0,2022-08-19,2022-08-26,7,Repeat Loan,1415.4,0.3,2146.0,0.9172896249717392,1
ID_230160105348245684,230160,Kenya,105348,245684,Type_14,10000.0,11111.0,2021-11-24,2021-12-24,30,New Loan,10000.0,1.0,11111.0,0.918819331671072,1
ID_265635258380267278,265635,Kenya,258380,267278,Type_1,2249.0,2683.0,2022-09-13,2022-09-20,7,Repeat Loan,177.88,0.079092930191196,217.0,0.6589341974159827,1
ID_264812251747267277,264812,Kenya,251747,267277,Type_2,75000.0,88775.0,2022-09-05,2023-01-05,122,Repeat Loan,25486.87,0.339824933333333,30924.0,0.5271132729494153,1
ID_308892367706251804,308892,Kenya,367706,251804,Type_7,3885.0,4164.0,2024-07-15,2024-07-22,7,Repeat Loan,777.0,0.2,833.0,0.6955735304709649,1
ID_309849372813267278,309849,Kenya,372813,267278,Type_7,5000.0,5435.0,2024-10-08,2024-10-15,7,Repeat Loan,1000.0,0.2,1087.0,0.870558526189924,1
ID_296085363254296540,296085,Ghana,363254,296540,Type_2,180488.56,229220.47,2022-01-28,2022-07-27,180,Repeat Loan,9854.68,0.0546,12507.86,0.8454555064180702,1
ID_296320363946297182,296320,Ghana,363946,297182,Type_2,177347.63,233212.13,2022-06-14,2023-06-14,365,Repeat Loan,35469.53,0.2,54623.07,0.8746177651936335,1
ID_296850364296297182,296850,Ghana,364296,297182,Type_2,91088.8,121148.11,2022-08-23,2023-02-19,180,Repeat Loan,6631.26,0.0728,8817.4,0.8776426427864833,1
ID_296753363560296540,296753,Ghana,363560,296540,Type_2,77314.44,85819.03,2022-03-29,2022-09-28,183,Repeat Loan,6888.87,0.089102,9169.49,0.7802305970034689,1
ID_298033364823297182,298033,Ghana,364823,297182,Type_2,51872.43,67434.16,2022-11-07,2023-05-06,180,Repeat Loan,13832.65,0.266666666666666,17982.44,0.8744872221957039,1
ID_297598365220296540,297598,Ghana,365220,296540,Type_2,72000.11,78377.27,2023-01-17,2023-07-16,180,Repeat Loan,11520.02,0.16,14626.31,0.8714385830968646,1
ID_240156372121251804,240156,Kenya,372121,251804,Type_7,5000.0,5449.0,2024-09-29,2024-10-06,7,Repeat Loan,1000.0,0.2,1090.0,0.8774288209953355,1
ID_296545363252245684,296545,Ghana,363252,245684,Type_2,108852.67,157836.36,2022-01-27,2022-11-23,300,Repeat Loan,9905.59,0.091,14368.55,0.8723243172124516,1
ID_256869270148267278,256869,Kenya,270148,267278,Type_5,24000.0,37490.0,2022-09-29,2022-10-13,14,Repeat Loan,3840.0,0.16,5998.0,0.919754560502492,1
ID_296746364659297182,296746,Ghana,364659,297182,Type_2,55388.37,73666.53,2022-10-14,2023-04-12,180,Repeat Loan,14766.54,0.2666,19640.72,0.8784083014874485,1
ID_271101255942267278,271101,Kenya,255942,267278,Type_1,39100.0,44520.0,2022-09-10,2022-09-17,7,Repeat Loan,11730.0,0.3,13356.0,0.3543823892792559,0
ID_295996365328297182,295996,Ghana,365328,297182,Type_2,103103.74,129652.96,2023-02-10,2023-09-08,210,Repeat Loan,41241.5,0.4,54974.92,0.7918204070871503,1
ID_247065307286267278,247065,Kenya,307286,267278,Type_4,100000.0,113539.0,2023-06-07,2023-09-05,90,Repeat Loan,20000.0,0.2,22708.0,0.6432159601811416,1
ID_296546363243245684,296546,Ghana,363243,245684,Type_2,72872.59,99106.72,2022-01-26,2022-09-23,240,Repeat Loan,9947.11,0.1365,13536.08,0.8463657465919721,1
ID_296687363466296542,296687,Ghana,363466,296542,Type_8,32223.62,41890.71,2022-03-14,2022-09-10,180,Repeat Loan,12889.45,0.4,16756.28,0.8385083371473923,1
ID_298553365366297182,298553,Ghana,365366,297182,Type_2,90434.07,140172.81,2023-02-23,2024-01-19,330,New Loan,36173.63,0.4,56069.12,0.4666338232472801,0
ID_296801363595296540,296801,Ghana,363595,296540,Type_2,76970.24,104679.53,2022-04-06,2022-12-02,240,Repeat Loan,8405.15,0.1092,11437.78,0.837022438222797,1
ID_296893363726245684,296893,Ghana,363726,245684,Type_2,61729.64,78396.65,2022-04-26,2022-10-23,180,Repeat Loan,2334.31,0.0378149999999999,2963.02,0.854322426145143,1
ID_297860364561296540,297860,Ghana,364561,296540,Type_2,68545.44,89109.08,2022-10-07,2023-04-05,180,Repeat Loan,10967.27,0.16,14257.45,0.859194247598239,1
ID_295571365364297182,295571,Ghana,365364,297182,Type_2,245151.74,312568.47,2023-02-22,2023-07-22,150,Repeat Loan,98060.7,0.4,125027.39,0.906663849296434,1
ID_298588365373297182,298588,Ghana,365373,297182,Type_2,30899.28,38624.11,2023-03-07,2023-08-04,150,Repeat Loan,20599.52,0.666666666666666,25749.4,0.7248189641871472,1
ID_271692280680267278,271692,Kenya,280680,267278,Type_1,1500.0,2373.0,2022-10-12,2022-10-19,7,Repeat Loan,450.0,0.3,712.0,0.919754372659082,1
ID_258487131096245684,258487,Kenya,131096,245684,Type_14,10000.0,11111.0,2022-03-24,2022-04-23,30,New Loan,10000.0,1.0,11111.0,0.918819331671072,1
ID_297981364735297182,297981,Ghana,364735,297182,Type_2,26188.11,34044.55,2022-10-27,2023-04-25,180,New Loan,5237.62,0.2,6808.91,0.42624406635576,0
ID_295050364821296540,295050,Ghana,364821,296540,Type_2,160863.99,233252.79,2022-11-05,2023-09-01,300,Repeat Loan,1951.82,0.0121333333333333,2832.99,0.9066061561030544,1
ID_263137287059267278,263137,Kenya,287059,267278,Type_1,5279.0,5950.0,2022-10-24,2022-10-31,7,Repeat Loan,1583.7,0.3,1785.0,0.255166950311073,0
ID_298592365375297182,298592,Ghana,365375,297182,Type_2,61924.37,77405.46,2023-03-04,2023-08-01,150,Repeat Loan,49539.5,0.8,61924.37,0.7507454738514011,1
ID_263560254245267278,263560,Kenya,254245,267278,Type_1,1324.0,2038.0,2022-09-07,2022-09-14,7,Repeat Loan,397.2,0.3,611.0,0.9197542724746454,1
ID_295914364044296540,295914,Ghana,364044,296540,Type_2,103765.98,131782.79,2022-06-29,2022-12-26,180,Repeat Loan,4046.28,0.0389942857142857,5143.83,0.8580492061671541,1
ID_270223257940267278,270223,Kenya,257940,267278,Type_1,23450.0,25688.0,2022-09-12,2022-09-19,7,Repeat Loan,4605.25,0.19638592750533,5045.0,0.8291429373143442,1
ID_250376280661267278,250376,Kenya,280661,267278,Type_1,3366.0,5128.0,2022-10-12,2022-10-19,7,Repeat Loan,1009.8,0.3,1538.0,0.9197542223812488,1
ID_296546363243296540,296546,Ghana,363243,296540,Type_2,72872.59,99106.72,2022-01-26,2022-09-23,240,Repeat Loan,9947.11,0.1365,13536.08,0.8463657465919721,1
ID_263386279827267278,263386,Kenya,279827,267278,Type_1,27000.0,37497.0,2022-10-11,2022-10-18,7,Repeat Loan,4477.19,0.165821851851851,6218.0,0.91728302241579,1
ID_268462287744267278,268462,Kenya,287744,267278,Type_1,14723.0,21804.0,2022-10-25,2022-11-01,7,Repeat Loan,4416.9,0.3,6541.0,0.9197546543940978,1
ID_295481363956297182,295481,Ghana,363956,297182,Type_2,221663.19,341361.31,2022-06-13,2023-06-13,365,Repeat Loan,8068.54,0.0364,12427.92,0.7396199272677175,1
ID_288750360183267277,288750,Kenya,360183,267277,Type_9,23100.0,36104.0,2023-10-13,2023-10-20,7,Repeat Loan,8662.5,0.375,13539.0,0.8895616860619221,1
ID_269598298747267278,269598,Kenya,298747,267278,Type_1,3257.0,4272.0,2022-11-14,2022-11-21,7,Repeat Loan,6.5,0.0019957015658581,9.0,0.8917322259931401,1
ID_267438290976267278,267438,Kenya,290976,267278,Type_5,12825.0,23030.0,2022-11-01,2022-11-15,14,Repeat Loan,4275.0,0.333333333333333,7677.0,0.9197547483456888,1
ID_257955281551267278,257955,Kenya,281551,267278,Type_1,1500.0,1743.0,2022-10-14,2022-10-21,7,Repeat Loan,450.0,0.3,523.0,0.6605070099201749,1
ID_296392363405296542,296392,Ghana,363405,296542,Type_8,33210.22,43173.29,2022-03-03,2022-08-30,180,Repeat Loan,8850.52,0.2665,11507.34,0.815741541293462,1
ID_296778364359297182,296778,Ghana,364359,297182,Type_2,36300.95,46102.21,2022-09-06,2023-03-05,180,Repeat Loan,7260.19,0.2,9220.44,0.8648406666513767,1
ID_309500368195251804,309500,Kenya,368195,251804,Type_7,4200.0,4769.0,2024-07-27,2024-08-03,7,Repeat Loan,840.0,0.2,954.0,0.8580607522563399,1
ID_296626364091297182,296626,Ghana,364091,297182,Type_2,176795.79,208619.03,2022-07-07,2023-07-07,365,Repeat Loan,8044.21,0.0455,12390.44,0.4811684830186216,0
ID_295994364179296542,295994,Ghana,364179,296542,Type_8,112145.58,144107.06,2022-07-28,2023-01-24,180,Repeat Loan,17943.29,0.16,23059.93,0.8150122810612518,1
ID_267236360527251804,267236,Kenya,360527,251804,Type_4,1100000.0,1240486.0,2023-11-09,2024-03-08,120,Repeat Loan,10000.0,0.009090909090909,11277.0,0.694798678181257,1
ID_242514252697267278,242514,Kenya,252697,267278,Type_1,5995.0,8547.0,2022-09-06,2022-09-13,7,Repeat Loan,1798.5,0.3,2564.0,0.9197547414574354,1
ID_269166307071267277,269166,Kenya,307071,267277,Type_2,95000.0,103609.0,2023-04-20,2023-09-19,152,Repeat Loan,20389.8,0.21462947368421,23461.0,0.9047410423081717,1
ID_296541363250245684,296541,Ghana,363250,245684,Type_2,54426.33,69121.44,2022-01-27,2022-07-26,180,Repeat Loan,9905.59,0.182,12572.48,0.8366913513443475,1
ID_295367364868296540,295367,Ghana,364868,296540,Type_2,84250.14,114580.19,2022-11-11,2023-09-07,300,Repeat Loan,7018.71,0.083308,10177.42,0.8815094561603967,1
ID_295767363090245684,295767,Ghana,363090,245684,Type_2,276750.96,383300.08,2021-12-17,2022-07-15,210,Repeat Loan,10073.74,0.0364,13948.25,0.9064091532182296,1
ID_310153373510267278,310153,Kenya,373510,267278,Type_7,6000.0,6387.0,2024-10-18,2024-10-25,7,Repeat Loan,1200.0,0.2,1277.0,0.7706888448573483,1
ID_295141364688296540,295141,Ghana,364688,296540,Type_2,180754.84,253960.55,2022-10-20,2023-04-18,180,Repeat Loan,1124.8,0.0062227777777777,1626.79,0.9009890678952162,1
ID_296126364423297182,296126,Ghana,364423,297182,Type_2,29876.25,39735.41,2022-09-15,2023-03-14,180,Repeat Loan,5975.25,0.2,7947.08,0.8945830584272477,1
ID_295594364196245684,295594,Ghana,364196,245684,Type_2,204109.06,280717.99,2022-08-09,2023-05-01,265,Repeat Loan,7429.57,0.0364,10776.96,0.9093317502638348,1
ID_309489367998251804,309489,Kenya,367998,251804,Type_7,5000.0,5836.0,2024-07-23,2024-07-30,7,Repeat Loan,1000.0,0.2,1167.0,0.9113808023104404,1
ID_296850364296245684,296850,Ghana,364296,245684,Type_2,91088.8,121148.11,2022-08-23,2023-02-19,180,Repeat Loan,6631.26,0.0728,8817.4,0.8776426427864833,1
ID_295730364819296540,295730,Ghana,364819,296540,Type_2,22155.5,29466.82,2022-11-04,2023-05-03,180,Repeat Loan,2825.71,0.12754,3757.57,0.7416947549851901,1
ID_296743363509296540,296743,Ghana,363509,296540,Type_2,91560.74,94002.36,2022-03-23,2023-03-23,365,Repeat Loan,3790.0,0.0413933333333333,5829.37,0.4909172124570035,0
ID_246114234422267278,246114,Kenya,234422,267278,Type_1,6499.0,9253.0,2022-08-10,2022-08-17,7,Repeat Loan,1949.7,0.3,2776.0,0.919754622419984,1
ID_296357363266296540,296357,Ghana,363266,296540,Type_2,36415.02,49524.42,2022-01-31,2022-07-30,180,Repeat Loan,9704.6,0.2665,13200.44,0.8940626572176319,1
ID_238231300515251804,238231,Kenya,300515,251804,Type_4,78000.0,85868.0,2022-11-17,2023-02-17,92,Repeat Loan,10400.0,0.133333333333333,11969.0,0.8204963047836212,1
ID_296803364479245684,296803,Ghana,364479,245684,Type_2,105002.96,116494.95,2022-09-27,2023-03-26,180,Repeat Loan,3042.75,0.0289777777777777,4048.45,0.7852759330215494,1
ID_297767364424297182,297767,Ghana,364424,297182,Type_2,71702.99,89628.74,2022-09-15,2023-03-14,180,Repeat Loan,6524.97,0.091,8484.85,0.8661135444166671,1
ID_295995364178297182,295995,Ghana,364178,297182,Type_8,56072.79,72053.53,2022-07-28,2023-01-24,180,Repeat Loan,8971.65,0.16,11522.96,0.8286435404985542,1
ID_248853372989251804,248853,Kenya,372989,251804,Type_7,34506.0,36373.0,2024-10-11,2024-10-18,7,Repeat Loan,6901.0,0.199994203906566,7274.0,0.6809146755854526,1
ID_271685367450267278,271685,Kenya,367450,267278,Type_7,5000.0,6273.0,2024-07-06,2024-07-13,7,Repeat Loan,1000.0,0.2,1255.0,0.9197399376859484,1
ID_263901200560267278,263901,Kenya,200560,267278,Type_6,2320.0,2852.0,2022-06-26,2022-07-03,7,Repeat Loan,371.0,0.159913793103448,456.0,0.7504154541322658,1
ID_295571364081297182,295571,Ghana,364081,297182,Type_2,146805.06,162953.62,2022-07-05,2022-09-03,60,Repeat Loan,8015.56,0.0546,8896.39,0.6549289199901955,1
ID_251752293343267278,251752,Kenya,293343,267278,Type_6,1300.0,1790.0,2022-11-03,2022-11-10,7,Repeat Loan,346.0,0.266153846153846,476.0,0.8784357162770814,1
ID_269641243846267278,269641,Kenya,243846,267278,Type_1,7669.0,10802.0,2022-08-25,2022-09-01,7,Repeat Loan,2300.7,0.3,3241.0,0.9197546215068778,1
ID_295808365358297182,295808,Ghana,365358,297182,Type_2,69016.33,91998.76,2023-02-17,2023-09-15,210,Repeat Loan,27606.53,0.4,36795.56,0.8144360712363504,1
ID_296794363618296540,296794,Ghana,363618,296540,Type_2,61457.09,78050.51,2022-04-08,2022-10-05,180,Repeat Loan,1683.31,0.02739,2135.63,0.8369308758941988,1
ID_245544285864267278,245544,Kenya,285864,267278,Type_1,1500.0,2010.0,2022-10-21,2022-10-28,7,Repeat Loan,450.0,0.3,603.0,0.9197542968778828,1
ID_296524363245296540,296524,Ghana,363245,296540,Type_2,54654.44,74330.04,2022-01-26,2022-07-25,180,Repeat Loan,9947.11,0.182,13536.08,0.8875156423497236,1
ID_296140363303296540,296140,Ghana,363303,296540,Type_2,53398.74,73957.25,2022-02-09,2022-09-07,210,Repeat Loan,9718.57,0.182,13456.48,0.8761698730846985,1
ID_295476364799297182,295476,Ghana,364799,297182,Type_2,52182.61,70968.35,2022-11-02,2023-06-30,240,Repeat Loan,8349.22,0.16,11358.41,0.8271578985727779,1
ID_261535292900267278,261535,Kenya,292900,267278,Type_1,37290.0,49668.0,2022-11-02,2022-11-09,7,Repeat Loan,11187.0,0.3,14900.0,0.9197527296785072,1
ID_295440363377296540,295440,Ghana,363377,296540,Type_2,168918.24,244931.45,2022-02-25,2022-08-24,180,Repeat Loan,50675.47,0.3,73479.43,0.8948663338378277,1
ID_296668364556297182,296668,Ghana,364556,297182,Type_2,86404.43,117510.02,2022-10-04,2023-06-01,240,Repeat Loan,13824.71,0.16,18801.6,0.7943031670859976,1
ID_248655303128267278,248655,Kenya,303128,267278,Type_1,3392.0,4129.0,2022-11-23,2022-11-30,7,Repeat Loan,1017.6,0.3,1239.0,0.3293805978218674,0
ID_296322363842296540,296322,Ghana,363842,296540,Type_2,90352.04,122427.01,2022-05-19,2023-03-15,300,Repeat Loan,12915.67,0.142948333333333,18732.99,0.7996329619250366,1
ID_296748363561296540,296748,Ghana,363561,296540,Type_2,77314.44,96364.72,2022-03-29,2022-09-25,180,Repeat Loan,6149.59,0.07954,7808.76,0.9031748979849838,1
